,txt,label,distance,intent,annotated_txt
243,"Não, obrigada",50,0.2156476880166543,greeting,"Não, obrigada"
244,Obrigada.,50,0.1235832384253631,greeting,Obrigada.
245,Bom o que tem me precupado em uma febre que dar eu tomo medicamento passa daqui a pouco volta,33,0.2720337831110152,inform_medicine,Bom o que tem me precupado em uma [febre](SINTOMA) que dar eu tomo medicamento passa daqui a pouco volta
246,E eu tbm to um pouco cansada,22,0.3284526678419863,inform_symptoms,E eu tbm to um pouco cansada
247,Horas mais horas menos,16,0.5186988575742257,inform,Horas mais horas menos
248,Tem hs que parece que tem algo na minha garganta,15,0.2630911778458835,inform_symptoms,Tem hs que parece que tem algo na minha [garganta](SINTOMA)
249,Dificultando a passagem do ar,37,0.5215495199066489,inform_symptoms,Dificultando a passagem do ar
250,Olha ao todo faz 10 dias,16,0.2663507968262025,inform,Olha ao todo faz 10 dias
251,Mas no comeco era mais leve,27,0.3382309891266442,inform,Mas no comeco era mais leve
252,Nariz escorrendo moleza,28,0.2945520892298876,inform_symptoms,[Nariz escorrendo](SINTOMA) moleza
253,A febre e a fadiga mais encomoda,13,0.2605551899597678,inform_symptoms,A [febre](SINTOMA) e a [fadiga](SINTOMA) mais encomoda
254,Ta com uns 4 dias,16,0.1865337784554114,inform,Ta com uns 4 dias
255,To sem termômetro,34,0.3505173848313352,inform,To sem termômetro
256,Muito frio ate durante o dia,35,0.5325973356057128,inform,Muito frio ate durante o dia
257,Moleza no corpo,54,0.6045512541243191,inform_symptoms,Moleza no corpo
258,Respiração quente,39,0.4354442403904879,inform_symptoms,Respiração quente
259,"Dor nas costa, pescoço",59,0.3561545544449432,inform_symptoms,"Dor nas costa, pescoço"
260,Enjoou ate dearreia ja tive mais ja passou,42,0.4368600066116165,inform_symptoms,Enjoou ate dearreia ja tive mais ja passou
261,Consigo tomar banho,7,0.4205369057936418,inform,Consigo tomar banho
262,Comer nao to conseguindo muito por causo dos enjoous,42,0.4013052093192238,inform_symptoms,Comer nao to conseguindo muito por causo dos enjoous
263,Mas nao chego a vomitar,27,0.4265402947936242,inform_symptoms,Mas nao chego a [vomitar](SINTOMA)
264,So a comiga que nao entra direito,45,0.55172951419428,inform,So a comiga que nao entra direito
265,Mas eu consigo lavar uma louça,27,0.5443362954288917,inform,Mas eu consigo lavar uma louça
266,Enxugar,57,0.4867833118234634,inform,Enxugar
267,So nao consigo varrer passar pano,45,0.4588793085668765,inform,So nao consigo varrer passar pano
268,Fico muito cansada,22,0.2428930655638355,inform_symptoms,Fico muito cansada
269,Respirando com dificuldade,39,0.4452341200573508,inform_symptoms,Respirando com dificuldade
270,Hj mesmo eu tava bastante sem ter feito nenhum esforco,45,0.3883869792113171,inform,Hj mesmo eu tava bastante sem ter feito nenhum esforco
271,Dai tomei ixine,54,0.3961222309395386,inform_medicine,Dai tomei ixine
272,Antialergico e melhorou,54,0.5387153036381231,inform,Antialergico e melhorou
273,So assim consegui dormir,22,0.3670788014101737,inform,So assim consegui dormir
274,Pq tava muito inquieta,35,0.4852879110888798,inform_symptoms,Pq tava muito inquieta
275,Dormi e acordei melhor,22,0.4586257026356798,inform_symptoms,Dormi e acordei melhor
276,Agora to,43,0.224490532696966,inform,Agora to
277,Mas ta mais fraco,27,0.337435849348955,inform,Mas ta mais fraco
278,Nao ta muito forte,35,0.3671684588689223,inform,Nao ta muito forte
279,Mas eu sinto que nao respiro como antes,39,0.3464824255174897,inform_symptoms,Mas eu sinto que nao respiro como antes
280,Com a mesma facilidade,31,0.5399337928287904,inform,Com a mesma facilidade
281,Faz uns 4 a 5 dias,16,0.2130678319907221,inform,Faz uns 4 a 5 dias
282,Mas tem aumentado a frequência,27,0.4249454626699201,inform,Mas tem aumentado a frequência
283,Antes era realmente so quando eu fazia esforco,2,0.4116431147299081,inform,Antes era realmente so quando eu fazia esforco
284,Agora é a qualquer momento,43,0.2427205219450973,inform,Agora é a qualquer momento
285,Nem dor de garganta e nariz escorrendo foi apenas 1 dia,15,0.2734483651560064,inform_symptoms,Nem [dor de garganta](SINTOMA) e [nariz escorrendo](SINTOMA) foi apenas 1 dia
286,No primeiro dia dos sintomas,23,0.2846642690789821,inform_symptoms,No primeiro dia dos sintomas
287,Passei o dia enteiro espirrando tomei remedio e passou,9,0.3447489009692337,inform_medicine,Passei o dia enteiro espirrando tomei remedio e passou
288,Tosse nao tive de jeito nenhum,40,0.1086287673868001,inform_symptoms,[Tosse](SINTOMA) nao tive de jeito nenhum
289,"Nao apenas febre, dor no corpo especialmente pescoço e costa, fadiga dificuldade na respiração, as vezes dor de cabeça enjou e so",33,0.3078648177756848,inform_symptoms,"Nao apenas [febre](SINTOMA), [dor](SINTOMA) no corpo especialmente pescoço e costa, [fadiga](SINTOMA) dificuldade na respiração, as vezes [dor de cabeça](SINTOMA) enjou e so"
290,Ja tive falta de olfato mais percebo que ja melhorou,52,0.2839599658854597,inform_symptoms,Ja tive falta de olfato mais percebo que ja melhorou
291,Zelia correia,57,0.5821079825577937,inform_medicine,Zelia correia
292,Eu queria tirar,46,0.4224821830671004,inform,Eu queria tirar
293,Uma divida,57,0.3505458980875982,inform,Uma divida
294,É vdd,4,0.2813760346437945,inform,É vdd
295,Que provavelmente a doença sai do corpo,38,0.5132658346620635,inform_symptoms,Que provavelmente a doença sai do corpo
296,Com 14 dias?,16,0.2977498917603565,request_inform,Com 14 dias?
297,Eu nao tenho nenhuma condição de me isolar do meu filho de 5 anos,32,0.4207783574565701,inform,Eu nao tenho nenhuma condição de me isolar do meu filho de 5 anos
298,O que to evitando é beija-lo,45,0.7112943862047849,inform,O que to evitando é beija-lo
299,Deixar ele tocar meu rosto,46,0.5532858015363833,inform,Deixar ele tocar meu rosto
300,To com alcool gel sempre do meu lado,9,0.5453437776908097,inform_medicine,To com alcool gel sempre do meu lado
301,E to evitando falar perto dele,47,0.6044232370846353,inform,E to evitando falar perto dele
302,Pq nao consigo ficar de mascara,6,0.3571062942724686,inform,Pq nao consigo ficar de mascara
303,Em casa,1,0.3549792933475075,inform,Em casa
304,Ok!,4,0.2345262078946541,greeting,Ok!
305,Deus a abencoe,20,0.3650957854289844,greeting,Deus a abencoe
306,A 5 dias estou com dor de barriga e diareia,42,0.308927663853627,inform_symptoms,A 5 dias estou com [dor de](SINTOMA) barriga e diareia
307,Hoje ja umas 10 bezes,43,0.3659609058785669,inform,Hoje ja umas 10 bezes
308,É como uma colica forte no pé da bariga ai vou no banheiro e faco um pouco de coco ai alivia,42,0.4857897086932956,inform_medicine,É como uma colica forte no pé da bariga ai vou no banheiro e faco um pouco de coco ai alivia
309,Pras 2 perguntas,51,0.5671314943101369,inform,Pras 2 perguntas
310,Normal,57,0.5003996372865314,inform,Normal
311,Assim eu ja sofro de dor de cabeca sempre,8,0.3433060772207899,inform_symptoms,Assim eu ja sofro de dor de cabeca sempre
312,Hoje estou sentido um pouco na testa,43,0.332401072238972,inform_symptoms,Hoje estou sentido um pouco na testa
313,Ñ,12,0.2274209175222666,inform,Ñ
314,Estável,57,0.3982852238612479,inform,Estável
315,Bem pouquinho,4,0.2661300640714891,inform,Bem pouquinho
316,Ontem foi talvez umas 5 vezes,16,0.4955407118900226,inform,Ontem foi talvez umas 5 vezes
317,Hoje que aumentou,43,0.3673806801848369,inform,Hoje que aumentou
318,Uma baba e as vezes escuras .amarelas,30,0.6872752820667962,inform,Uma baba e as vezes escuras .amarelas
319,Parece,4,0.3590462091551917,inform,Parece
320,Marrom escura lembra sangue,54,0.7401037904371659,inform,Marrom escura lembra sangue
321,N,57,0.4161700318244619,inform,N
322,N entrndi,57,0.4045584005674892,inform,N entrndi
323,Mudou,57,0.3148445119070412,inform,Mudou
324,Mas nada vc pode dizee,27,0.4139819384452677,inform,Mas nada vc pode dizee
325,Tenho filho pequeno,30,0.3735839820600893,inform,Tenho filho pequeno
326,Mim preoculpo,7,0.3850858801947856,inform,Mim preoculpo
327,Ta certo,4,0.2840092480358281,inform,Ta certo
328,Seja mais claro por favor,51,0.4105846003326462,request_inform,Seja mais claro por favor
329,Essa parte,4,0.4751350441587387,inform,Essa parte
330,Gracas a Deus,20,0.4317204895508034,greeting,Gracas a Deus
331,Ta Tendo essa virose?,38,0.4488596573847044,request_inform,Ta Tendo essa virose?
332,Deus abencoe,20,0.3411415091046088,greeting,Deus abencoe
333,E o proteja,58,0.4668818040997673,inform_medicine,E o proteja
334,"Faz 6 dias que estou com sintomas,febre dor no corpo, fadiga e uma febre persistente",33,0.1751329407523252,inform_symptoms,"Faz 6 dias que estou com sintomas,[febre](SINTOMA) [dor](SINTOMA) no corpo, [fadiga](SINTOMA) e uma [febre](SINTOMA) persistente"
335,"Sim,sempre dar entre 37,8 e 38,6,já chegou a quase 39 umas duas vezes",17,0.4186675060274504,inform,"Sim,sempre dar entre 37,8 e 38,6,já chegou a quase 39 umas duas vezes"
336,"SIM Duas vezes deu 38,8 Aí eu tomo medicamento paracetamol aí da uma aliviada",0,0.2339228438745807,inform_medicine,"SIM Duas vezes deu 38,8 Aí eu tomo medicamento paracetamol aí da uma aliviada"
337,Sim obg,12,0.1800293480140745,inform,Sim obg
338,Olá,57,0.2478175521516221,greeting,Olá
339,"Tenho crises de ansiedade, estava com garganta inflamada e por conta disso sempre que vejo algo referente ao covid-19 bate logo uma falta de ar.",56,0.3959493040595686,inform_symptoms,"Tenho crises de [ansiedade](SINTOMA), estava com garganta inflamada e por conta disso sempre que vejo algo referente ao covid-19 bate logo uma [falta de ar](SINTOMA)."
340,Passo o dia todo com respiração normal mas quando bate a noite e esculto algo referente ao covid-19 bate uma falta de ar.,56,0.5828766273646675,inform_symptoms,Passo o dia todo com respiração normal mas quando bate a noite e esculto algo referente ao covid-19 bate uma [falta de ar](SINTOMA).
341,Sarou sim. Apenas catarro peasiste mas em pouca quantidade.,48,0.5488223487450135,inform_symptoms,Sarou sim. Apenas [catarro](SINTOMA) peasiste mas em pouca quantidade.
342,Esposa gestante.,30,0.6558265484844783,inform,Esposa gestante.
343,De eu está sem saber e acabar passando para meu filho.,32,0.5082174536995745,inform,De eu está sem saber e acabar passando para meu filho.
344,Q Jajá vai nascer.,46,0.7370548181682927,inform,Q Jajá vai nascer.
345,E referente a minha ansiedade?? Desde pequeno tenho essas faltas de ar quando fico ansioso.,55,0.4105583539844776,inform_symptoms,E referente a minha [ansiedade](SINTOMA)?? Desde pequeno tenho essas faltas de ar quando fico ansioso.
346,Consigo sim.,12,0.328485427318361,inform,Consigo sim.
347,"Okay, por favor",4,0.3406008495975409,greeting,"Okay, por favor"
348,Okay,4,0.1527512129958548,greeting,Okay
349,Bem melhor. Obrigado,50,0.2600247499840057,greeting,Bem melhor. Obrigado
350,"Acabei de tomar camomila, acha melhor cancelar o café??",44,0.5431121261447576,request_inform,"Acabei de tomar camomila, acha melhor cancelar o café??"
351,Sim assistir algum filmes e jogar videogame.,1,0.6830762355948794,inform,Sim assistir algum filmes e jogar videogame.
352,"Eu tomo muito café, muito mesmo.",22,0.6121638654745569,inform_symptoms,"Eu tomo muito café, muito mesmo."
353,Geralmente a noite.,10,0.4981465827463346,inform,Geralmente a noite.
354,"Não sabia disso, então terei q ficar alternado nos chás.",9,0.6769338703224825,inform,"Não sabia disso, então terei q ficar alternado nos chás."
355,"Apenas isso mesmo, muito obrigado.",50,0.3572750051718523,greeting,"Apenas isso mesmo, muito obrigado."
356,Vcs poderia passar o seu contato para possível consultas ou o endereço da sua clínica??,41,0.5203023259663921,request_inform,Vcs poderia passar o seu contato para possível consultas ou o endereço da sua clínica??
357,"Okay, então.",4,0.336833679227365,greeting,"Okay, então."
358,Muito obrigado por dá um pouco do seu tempo para me ajudar.,50,0.3372548563959451,greeting,Muito obrigado por dá um pouco do seu tempo para me ajudar.
359,"Obrigado, tenha uma ótima noite e bom final de semana.",50,0.4037644968987912,greeting,"Obrigado, tenha uma ótima noite e bom final de semana."
360,Oi,57,0.2353942736959026,greeting,Oi
361,Senti meu rosto pegando fogo,19,0.5055033338658113,inform_symptoms,Senti meu rosto pegando fogo
362,O corpo nem tanto,35,0.4927439335305943,inform_symptoms,O corpo nem tanto
363,Coloquei o termômetro e Deu 38.3,34,0.2508068832765432,inform,Coloquei o termômetro e Deu 38.3
364,Isso agora 19:51,43,0.5455578769655263,inform,Isso agora 19:51
365,Entrei em contato aqui mas não tinha ninguém disponível,47,0.4840931394112268,inform,Entrei em contato aqui mas não tinha ninguém disponível
366,Pediram pra mim ir ao hospital,53,0.2469895782849747,inform,Pediram pra mim ir ao hospital
367,"Mas, o medo de sair é grande",55,0.4402722688594759,inform,"Mas, o medo de sair é grande"
368,Enfim.. Tomei uma Dipirona,9,0.4383258044311512,inform_medicine,Enfim.. Tomei uma Dipirona
369,E tomei banho,7,0.5115695139699858,inform,E tomei banho
370,Esses termômetros digital de farmácia são corretos ?,34,0.5365863611624033,request_inform,Esses termômetros digital de farmácia são corretos ?
371,Agora coloquei de novo está 37.1,43,0.4885515358431733,inform,Agora coloquei de novo está 37.1
372,Pois é,4,0.2376179626158484,inform,Pois é
373,"Mas, mãe pra estou sentindo quente",19,0.4956161992121859,inform,"Mas, mãe pra estou sentindo quente"
374,Me sentindo quente,19,0.2881664828147078,inform_symptoms,Me sentindo quente
375,Principalemte depois das 18,10,0.6125767622793638,inform,Principalemte depois das 18
376,Fico mais morgadinha,7,0.3711084899828266,inform,Fico mais morgadinha
377,Aí mesmo colocando o termômetro nunca tinha dado 38,34,0.2876206168409223,inform,Aí mesmo colocando o termômetro nunca tinha dado 38
378,Ficava sempre 37 e alguma coisa,17,0.3456034245344892,inform,Ficava sempre 37 e alguma coisa
379,Agora hoje deu 38.3,43,0.283168173631675,inform,Agora hoje deu 38.3
380,Hoje faz 7 dias,16,0.2078898186678562,inform,Hoje faz 7 dias
381,"Mas, febre mesmo acima de 37.8",13,0.2312084801016665,inform_symptoms,"Mas, [febre](SINTOMA) mesmo acima de 37.8"
382,Só deu hoje,43,0.1865356644983082,inform,Só deu hoje
383,Os demais dias senti copos quente,16,0.5331089574502214,inform_symptoms,Os demais dias senti copos quente
384,Corpo,57,0.4155129380834008,inform,Corpo
385,Rosto quente,57,0.5624226387709417,inform_symptoms,Rosto quente
386,"Mas, não dava afim de 37.7",17,0.4614567185163417,inform,"Mas, não dava afim de 37.7"
387,Garganta seca,54,0.4951622328713806,inform_medicine,[Garganta](SINTOMA) seca
388,Tosse estou sentindo desde comigo,40,0.1815509844209281,inform_symptoms,[Tosse](SINTOMA) estou sentindo desde comigo
389,Tosse seca,40,0.2407108186130835,inform_symptoms,[Tosse seca](SINTOMA)
390,Ontem e hoje ela ficou com mais frequência,43,0.4792353695723943,inform,Ontem e hoje ela ficou com mais frequência
391,"Só tosse, febre agora, dor de cabeça mais atrás do olhos",33,0.2649858229058026,inform_symptoms,"Só [tosse](SINTOMA), [febre](SINTOMA) agora, [dor de cabeça](SINTOMA) mais atrás do olhos"
392,Não estou saindo pra nada,45,0.3211940941598813,inform,Não estou saindo pra nada
393,Só saiu do quarto pra ir ao banheiro,1,0.4922074448052703,inform,Só saiu do quarto pra ir ao banheiro
394,Tomei Dipirona,54,0.4333505610779233,inform_medicine,Tomei Dipirona
395,Deixa eu te fazer uma pergunta,51,0.3569262414457775,request_inform,Deixa eu te fazer uma pergunta
396,Tá tendo dengue ?,11,0.441131129705544,request_inform,Tá tendo [dengue](SINTOMA) ?
397,Estou fazendo isso,46,0.3749711477263482,inform,Estou fazendo isso
398,Olho de quanto em quanto tempo ?,11,0.5401234487284879,request_inform,Olho de quanto em quanto tempo ?
399,"Então, se o termômetro acusar acima de 37.8 eu deveria ir",34,0.3764800461986478,inform,"Então, se o termômetro acusar acima de 37.8 eu deveria ir"
400,Num é isso,4,0.299301120676798,inform,Num é isso
